"Location","Sex","AgeGrp","AgeGrpStart","qx","monthly_pr_die","perc_death_suicide_base","perc_death_suicide_upper","perc_death_suicide_lower","Pr_death_suicide_base","Pr_death_not_suicide_base"
"Sudan","Female","45-49",45,0.02755169,0.000465530883074994,0.0105518339616236,0.0175936221717729,0.00544894868274745,4.91220458221535e-06,0.000460618678492778
"Sudan","Female","50-54",50,0.03913208,0.000665084060551879,0.00612600517008407,0.00985977353148943,0.00331614762850796,4.07430839348132e-06,0.000661009752158398
"Sudan","Female","55-59",55,0.05231075,0.00089507627707508,0.0035460919160802,0.00557773060803732,0.00190869961097111,3.1740227504111e-06,0.000891902254324669
"Sudan","Female","60-64",60,0.07710069,0.00133635861574932,0.00219628130331767,0.00332670568229613,0.00128303961132875,2.93501944229772e-06,0.00133342359630702
"Sudan","Female","65-69",65,0.12617134,0.00224532487406837,0.00159576270163413,0.00258716992057973,0.000848167215529441,3.58300568708964e-06,0.00224174186838128
"Sudan","Female","70-74",70,0.20087053,0.0037302304451664,0.000995998795898399,0.00151098998766627,0.000592736127644281,3.71530503180929e-06,0.0037265151401346
"Sudan","Female","75-79",75,0.3053513,0.00605408354802817,0.000560720937280557,0.000868731903075681,0.000316267378492812,3.39465140142516e-06,0.00605068889662674
"Sudan","Female","80-84",80,0.44741948,0.00983723008343274,0.000457385510358534,0.000733351946766596,0.000259524821107809,4.49940650222521e-06,0.00983273067693051
"Sudan","Female","85-89",85,0.59813952,0.0150793229054833,0.000439083498720854,0.000745496277870192,0.000238232599459538,6.62108185968113e-06,0.0150727018236236
"Sudan","Male","10-14",10,0.00861275,0.000144157176347748,0.0149922964807184,0.0271577199586272,0.00677405416465928,2.16124712762864e-06,0.000141995929220119
"Sudan","Male","15-19",15,0.01089299,0.000182529223020977,0.0665818969000255,0.107188682554263,0.0347863320717865,1.21531419084245e-05,0.000170376081112553
"Sudan","Male","20-24",20,0.01513872,0.000254209020329799,0.088440986183027,0.136629058650222,0.0514694537706718,2.24824964545885e-05,0.00023172652387521
"Sudan","Male","25-29",25,0.01764609,0.000296683287580812,0.0851866663023653,0.134394104814679,0.0527509429093399,2.52734602166353e-05,0.000271409827364177
"Sudan","Male","30-34",30,0.02034762,0.00034256605299976,0.0656718698450537,0.10209693883295,0.037117441355548,2.2496953245934e-05,0.000320069099753826
"Sudan","Male","35-39",35,0.02635936,0.000445117508986348,0.0486863571116293,0.0773192564084227,0.0256147549610104,2.16711499991482e-05,0.0004234463589872
"Sudan","Male","40-44",40,0.03194619,0.000540980357457088,0.0335964139728006,0.0511190607419842,0.0188485130917482,1.8175000040282e-05,0.000522805357416806
"Sudan","Male","45-49",45,0.03890342,0.000661120956202854,0.0204857639477565,0.0328972480291915,0.0112036841558202,1.35435678496867e-05,0.000647577388353167
"Sudan","Male","50-54",50,0.04940017,0.000844011848738058,0.0127432278682751,0.0201678749532248,0.00750727995314981,1.07554353119932e-05,0.000833256413426064
"Sudan","Male","55-59",55,0.06732128,0.0011609004496328,0.00746223642164528,0.0114195455854267,0.0042782820786644,8.66291361715423e-06,0.00115223753601564
"Sudan","Male","60-64",60,0.09902324,0.00173642092819593,0.00465819728972469,0.00714191005994128,0.0026074789473154,8.08859126154348e-06,0.00172833233693438
"Sudan","Male","65-69",65,0.14893578,0.00268418593181741,0.00293115974979679,0.00450048184524503,0.00172196113381649,7.86777776431397e-06,0.00267631815405309
"Sudan","Male","70-74",70,0.22645387,0.00427035553603561,0.00200356791497865,0.00307280618890331,0.00122495298271956,8.5559473375524e-06,0.00426179958869806
"Sudan","Male","75-79",75,0.33520458,0.00678149988638366,0.00128732527200219,0.00194826972128524,0.00078765220678348,8.72999618582167e-06,0.00677276989019784
"Sudan","Male","80-84",80,0.47590028,0.0107101222720072,0.00110525775286965,0.00170491356116914,0.000659734434281381,1.18374456753178e-05,0.0106982848263319
"Sudan","Male","85-89",85,0.62174008,0.0160723342123187,0.000883689812769664,0.00133797003848882,0.000546338528035138,1.42029580108554e-05,0.0160581312543078
"Thailand","Female","10-14",10,0.00156877,2.61663544567359e-05,0.0162774692877837,0.0245959147724737,0.00952029838603333,4.25922031042781e-07,2.57404324256931e-05
"Thailand","Female","15-19",15,0.00256182,4.2750870755226e-05,0.0559175809891481,0.0799209835265382,0.0354079267082025,2.39052527781195e-06,4.0360345477414e-05
"Thailand","Female","20-24",20,0.00228739,3.81661062004435e-05,0.0495216871862838,0.0733189427829652,0.0317703078573398,1.89004997237685e-06,3.62760562280666e-05
"Thailand","Female","25-29",25,0.00266162,4.44184869407005e-05,0.0487767870595147,0.069664926175648,0.0298802790776454,2.16659107901238e-06,4.22518958616881e-05
"Thailand","Female","30-34",30,0.0040424,6.75075976729334e-05,0.0426266561275235,0.0603528284966082,0.0262345944796756,2.87762315199934e-06,6.4629974520934e-05
"Thailand","Female","35-39",35,0.00629141,0.0001051825399635,0.0315969280371555,0.0446029629188078,0.0196811371621222,3.32344514599193e-06,0.000101859094817508
"Thailand","Female","40-44",40,0.00874873,0.000146443023228637,0.0227364170266235,0.0314881323938202,0.0155826306631965,3.32958964676581e-06,0.000143113433581872
"Thailand","Female","45-49",45,0.01252551,0.000210054859586917,0.018636772961505,0.0252476507393261,0.0132862486295323,3.91474472758219e-06,0.000206140114859335
"Thailand","Female","50-54",50,0.01750893,0.000294357074095419,0.0141402409858978,0.0190542814090317,0.0102312525818548,4.16227996361302e-06,0.000290194794131806
"Thailand","Female","55-59",55,0.02494573,0.000420947176780428,0.00987415948698588,0.0134662525767442,0.00701626048962084,4.15649955912639e-06,0.000416790677221302
"Thailand","Female","60-64",60,0.03988316,0.000678108207184835,0.00648603120815915,0.00875152311019163,0.00467559671530581,4.39823099430969e-06,0.000673709976190526
"Thailand","Female","65-69",65,0.05887108,0.0010107412831234,0.00471531742735043,0.00640038165872717,0.00335194913534923,4.76596598685428e-06,0.00100597531713654
"Thailand","Female","70-74",70,0.09694529,0.00169809228152762,0.00318779279969532,0.00432732915290469,0.00226264579143453,5.41316634827194e-06,0.00169267911517935
"Thailand","Female","75-79",75,0.16131124,0.00292763287974918,0.00209320381007041,0.00283508939279898,0.00147609485461049,6.12813229837839e-06,0.0029215047474508
"Thailand","Female","80-84",80,0.25782866,0.00495725780588963,0.00155999592799753,0.00224175664054108,0.000989137602098041,7.73330199122177e-06,0.0049495245038984
"Thailand","Female","85-89",85,0.38913028,0.00818087908767073,0.00126884970506141,0.00188720975439678,0.000797251222105911,1.0380306017534e-05,0.0081704987816532
"Thailand","Male","10-14",10,0.00253035,4.22250542666536e-05,0.0137987753909961,0.0255025816165405,0.00785361300928014,5.82654039698173e-07,4.16424002269554e-05
"Thailand","Male","15-19",15,0.00805699,0.000134817960314004,0.0720169442812632,0.10881886488233,0.0457700455173589,9.7091775360472e-06,0.000125108782777957
"Thailand","Male","20-24",20,0.00793022,0.000132688386604962,0.0998494368095985,0.137842586712534,0.0668339865890849,1.32488606736798e-05,0.000119439525931282
"Thailand","Male","25-29",25,0.00861085,0.000144125239209258,0.109683879282746,0.149249743644003,0.0744885635105133,1.58082153390252e-05,0.000128317023870233
"Thailand","Male","30-34",30,0.0120516,0.000202059738493743,0.0975941784555588,0.130950300716435,0.0677566227418752,1.97198541772419e-05,0.000182339884316501
"Thailand","Male","35-39",35,0.01829927,0.000307765508408386,0.0675417242362557,0.0894090864696215,0.0475545081533469,2.07870130983503e-05,0.000286978495310036
"Thailand","Male","40-44",40,0.025155,0.000424523114235908,0.0473463598511328,0.062019979536183,0.0338927747663839,2.00996241317369e-05,0.000404423490104172
"Thailand","Male","45-49",45,0.03180426,0.000538538292896185,0.0331537541126745,0.0448173759257723,0.0229255683085824,1.78545661429396e-05,0.000520683726753245
"Thailand","Male","50-54",50,0.04098415,0.000697218107126307,0.0231802540270393,0.0309337656135644,0.0159319730398641,1.61616928354393e-05,0.000681056414290868
"Thailand","Male","55-59",55,0.05330532,0.000912560785974237,0.0172547135202637,0.0229855460076435,0.0111900284061602,1.57459749318121e-05,0.000896814811042425
"Thailand","Male","60-64",60,0.07355803,0.00127258738613123,0.0123552879687123,0.0171092709762504,0.007804370042614,1.57231836210023e-05,0.00125686420251023
"Thailand","Male","65-69",65,0.09929146,0.00174137469000268,0.00969823748381462,0.0130829131381013,0.00577402211783321,1.68882652919501e-05,0.00172448642471073
"Thailand","Male","70-74",70,0.14944128,0.00269406161482777,0.00728137641599448,0.0101090215448289,0.00445765475320464,1.96164767054429e-05,0.00267444513812233
"Thailand","Male","75-79",75,0.22912726,0.00432780755651241,0.00498492858015189,0.0068234133712481,0.0033377951340075,2.1573811577856e-05,0.00430623374493455
"Thailand","Male","80-84",80,0.33573587,0.00679473439668943,0.00338628191688301,0.00457830327450022,0.00234172930947715,2.30088862175324e-05,0.0067717255104719
"Thailand","Male","85-89",85,0.47127373,0.0105651991846702,0.0021789721595558,0.00348166153781093,0.00148414537924266,2.30212748835581e-05,0.0105421779097867
"Turkey","Female","10-14",10,0.00266445,4.44657774474333e-05,0.0358541931734031,0.0523752007493586,0.0219812578046319,1.59428457420583e-06,4.28714928732275e-05
"Turkey","Female","15-19",15,0.00257272,4.29329972068127e-05,0.105336054080935,0.148535471201645,0.0714861527805785,4.52239251563344e-06,3.84106046911792e-05
"Turkey","Female","20-24",20,0.00298568,4.98345254551502e-05,0.0883040991962201,0.122983935286253,0.0602818122416527,4.40059287918814e-06,4.54339325759621e-05
"Turkey","Female","25-29",25,0.00376513,6.28686227536202e-05,0.0599499554518382,0.0822617594014851,0.0421080653740707,3.76897113339795e-06,5.90996516202222e-05
"Turkey","Female","30-34",30,0.00445235,7.43687549924488e-05,0.0399342254846462,0.0537175214599187,0.0279357692279207,2.96985863088086e-06,7.13988963615679e-05
"Turkey","Female","35-39",35,0.00532225,8.89371053158783e-05,0.025840785987961,0.0346482354101361,0.0184852522178975,2.29820470485636e-06,8.66389006110219e-05
"Turkey","Female","40-44",40,0.0065573,0.000109642214524475,0.0166942339378519,0.0225536075261278,0.0118753683822082,1.83039277873573e-06,0.000107811821745739
"Turkey","Female","45-49",45,0.00870392,0.000145689725461251,0.00941632571579291,0.0128955920870385,0.00650604720664282,1.37186190838759e-06,0.000144317863552863
"Turkey","Female","50-54",50,0.012348,0.000207059726863745,0.00560171765154381,0.00762951169208472,0.0039469046877627,1.15989012689648e-06,0.000205899836736849
"Turkey","Female","55-59",55,0.0184697,0.000310658312818402,0.00310600253618738,0.00423074994616203,0.00220951902247172,9.64905507501648e-07,0.0003096934073109
"Turkey","Female","60-64",60,0.02886578,0.000488057388114194,0.0020903694052718,0.00290207964806898,0.00143213450036681,1.02022023213077e-06,0.000487037167882063
"Turkey","Female","65-69",65,0.04800724,0.000819628075618306,0.00142069960073672,0.00195378853348734,0.000990223108187676,1.16444527978353e-06,0.000818463630338523
"Turkey","Female","70-74",70,0.08877887,0.00154829478494123,0.00094758556816051,0.00127085787395891,0.000677615973017225,1.46714179346849e-06,0.00154682764314776
"Turkey","Female","75-79",75,0.16523191,0.00300549657905147,0.000539418862057571,0.000769055449274641,0.000370646669829609,1.62122154458987e-06,0.00300387535750688
"Turkey","Female","80-84",80,0.29204187,0.00573963707369807,0.000389090078557779,0.000574363792889649,0.000255542167749728,2.23323583989832e-06,0.00573740383785817
"Turkey","Female","85-89",85,0.47225041,0.0105956888091461,0.000405589330044157,0.000601578627375797,0.00026990998370425,4.29749832545793e-06,0.0105913913108206
"Turkey","Male","10-14",10,0.00315452,5.26570466785614e-05,0.0225581951611165,0.0365031300018714,0.0114162672021377,1.18784793558301e-06,5.14691987429784e-05
"Turkey","Male","15-19",15,0.00430777,7.19486644679135e-05,0.0735941560527992,0.102936327057318,0.0499946796292687,5.29500124064212e-06,6.66536632272714e-05
"Turkey","Male","20-24",20,0.00656546,0.000109779097746676,0.0960208474769913,0.135118977410902,0.0681131748973503,1.05410820008953e-05,9.92380157457808e-05
"Turkey","Male","25-29",25,0.00793478,0.00013276498412762,0.0996382319215392,0.145266507787997,0.0736657493435386,1.32284682795673e-05,0.000119536515848053
"Turkey","Male","30-34",30,0.00930266,0.000155757868099848,0.0790944744311462,0.114895965124679,0.0581952991584451,1.23195867158733e-05,0.000143438281383975
"Turkey","Male","35-39",35,0.01102126,0.00018469034349744,0.0589599247656594,0.0832306356244612,0.04251839587263,1.08893287575529e-05,0.000173801014739887
"Turkey","Male","40-44",40,0.01357213,0.000227725287880065,0.0418876887954865,0.0564319970230875,0.0306061321716396,9.53888598958274e-06,0.000218186401890482
"Turkey","Male","45-49",45,0.01738707,0.000292290614242074,0.023097493417946,0.0317346258085156,0.0166082437564455,6.75118053858369e-06,0.000285539433703491
"Turkey","Male","50-54",50,0.02332489,0.000393276323673586,0.0131939773691685,0.0184724071874728,0.00976543570367883,5.18887891437907e-06,0.000388087444759207
"Turkey","Male","55-59",55,0.03471663,0.000588719521297576,0.00765501149760695,0.0110094821921582,0.00556427724132463,4.5066547043986e-06,0.000584212866593177
"Turkey","Male","60-64",60,0.05473093,0.000937654491333428,0.0045564730951603,0.00681832242875516,0.00338236704123752,4.27239746231699e-06,0.000933382093871111
"Turkey","Male","65-69",65,0.08851582,0.00154349160669887,0.00291349729947309,0.00423870573321937,0.00211882770928142,4.49695862787653e-06,0.00153899464807099
"Turkey","Male","70-74",70,0.15471991,0.00279753357446533,0.0020284994537732,0.00300496034658179,0.00146678383322234,5.67479532771512e-06,0.00279185877913761
"Turkey","Male","75-79",75,0.26462238,0.00510975295335381,0.00135655743242281,0.00203722389795987,0.000958337780434659,6.93167334671652e-06,0.00510282128000709
"Turkey","Male","80-84",80,0.42176849,0.00908813355684313,0.00116327427069559,0.00174388581126031,0.000773072963111988,1.05719919353208e-05,0.0090775615649078
"Turkey","Male","85-89",85,0.60664485,0.0154304185197475,0.000997305971205168,0.00149692895478164,0.000672667238238334,1.5388848527939e-05,0.0154150296712195
"Uganda","Female","10-14",10,0.00455063,7.60140380554608e-05,0.00896936560329591,0.0159586529273401,0.00446866509838238,6.81797698302276e-07,7.53322403571585e-05
"Uganda","Female","15-19",15,0.00702031,0.000117410912104932,0.0154456842382474,0.0272685874667642,0.00766712924794521,1.81349187449739e-06,0.000115597420230434
"Uganda","Female","20-24",20,0.0114395,0.00019173885575785,0.0137467992687967,0.0227550868740003,0.00732553498038393,2.63579556213194e-06,0.000189103060195718
"Uganda","Female","25-29",25,0.01661759,0.000279247854511055,0.0108721447070781,0.0182901080432076,0.00576057220531457,3.03602308338528e-06,0.00027621183142767
"Uganda","Female","30-34",30,0.02097759,0.000353283347550137,0.00850768047608668,0.0137745496656908,0.00469757028196496,3.00562183847885e-06,0.000350277725711658
"Uganda","Female","35-39",35,0.02671968,0.000451283801230273,0.00860588044537338,0.0137954720032114,0.00508489750770221,3.88369444032138e-06,0.000447400106789952
"Uganda","Female","40-44",40,0.03239816,0.000548759353743211,0.00728356858920525,0.011303824698954,0.00442978356942702,3.99692639195663e-06,0.000544762427351254
"Uganda","Female","45-49",45,0.03834381,0.0006514257808381,0.00719335615552307,0.0109939198329195,0.00424956742924775,4.68593765045817e-06,0.000646739843187641
"Uganda","Female","50-54",50,0.04936689,0.000843428860013762,0.00781550188544776,0.0116251959333651,0.00485157841712777,6.59181984567861e-06,0.000836837040168083
"Uganda","Female","55-59",55,0.06275146,0.00107952990649574,0.00714007376869965,0.0106730608919552,0.0045163301806094,7.70792316789699e-06,0.00107182198332784
"Uganda","Female","60-64",60,0.08947023,0.0015609252208213,0.00642667643279804,0.00963486600928824,0.00418950105102283,1.00315613300123e-05,0.00155089365949128
"Uganda","Female","65-69",65,0.13680075,0.00244882562084636,0.00565604381223823,0.00869632481572676,0.00368246287669424,1.38506650000385e-05,0.00243497495584632
"Uganda","Female","70-74",70,0.21409131,0.004007194080896,0.00453483423662883,0.0065234975051052,0.00305172866264892,1.81719609108636e-05,0.00398902211998514
"Uganda","Female","75-79",75,0.33067849,0.00666917420584967,0.00371770255610159,0.00567346715082624,0.00243340577287295,2.47940059921741e-05,0.0066443801998575
"Uganda","Female","80-84",80,0.50868736,0.0117747060096363,0.00264612930187956,0.00399080071315032,0.00165259240565564,3.11573945931159e-05,0.0117435486150431
"Uganda","Female","85-89",85,0.71777225,0.0208633012173139,0.00196110264351863,0.00310938438609492,0.00122289754561878,4.09150751697997e-05,0.0208223861421441
"Uganda","Male","10-14",10,0.00656108,0.000109705623526746,0.0232603104508622,0.0393324756359842,0.0109666820765549,2.55178686143752e-06,0.000107153836665308
"Uganda","Male","15-19",15,0.0112171,0.000187990429543761,0.0348605244135159,0.0548519690417353,0.0199740105205725,6.55344495861761e-06,0.000181436984585143
"Uganda","Male","20-24",20,0.01673153,0.000281178515307623,0.0465890243221373,0.0708767372618812,0.0280659551233505,1.30998326885293e-05,0.000268078682619094
"Uganda","Male","25-29",25,0.01991108,0.000335143439216257,0.0422722763816549,0.0630387225903052,0.0254236752078538,1.4167276090048e-05,0.000320976163126209
"Uganda","Male","30-34",30,0.02457809,0.000414666891560111,0.0301651107427404,0.0451099519933544,0.0179486435799438,1.25084727052587e-05,0.000402158418854853
"Uganda","Male","35-39",35,0.03151914,0.000533633547773471,0.0265126638932788,0.039024900005688,0.0163173775299268,1.4148046894296e-05,0.000519485500879175
"Uganda","Male","40-44",40,0.03947804,0.000671081956091557,0.0241797505505647,0.0359297101911562,0.0154142472314073,1.62265942972789e-05,0.000654855361794278
"Uganda","Male","45-49",45,0.05044229,0.000862277545192081,0.0232343412868602,0.0338975911541967,0.0154531225683293,2.00344507689888e-05,0.000842243094423092
"Uganda","Male","50-54",50,0.06989091,0.00120682784084236,0.021325659663705,0.0304003790716197,0.014030436703682,2.57363998064882e-05,0.00118109144103587
"Uganda","Male","55-59",55,0.09190298,0.00160544415802455,0.0185171329210266,0.0279706033273635,0.0126251041424042,2.97282228714261e-05,0.00157571593515312
"Uganda","Male","60-64",60,0.13308339,0.00237737770179369,0.0162985511562159,0.0241309494176735,0.0108333173437427,3.87478120903316e-05,0.00233862988970336
"Uganda","Male","65-69",65,0.19500383,0.00360876867486393,0.015216584304057,0.0237266467678778,0.00980254623749625,5.49131327749071e-05,0.00355385554208902
"Uganda","Male","70-74",70,0.28672204,0.00561557486156261,0.0135085710971803,0.02177581996747,0.00910752486228171,7.58583922689571e-05,0.00553971646929365
"Uganda","Male","75-79",75,0.41803977,0.00898197169267967,0.0124232506969718,0.0208716565619189,0.00791804834515056,0.000111585286091264,0.0088703864065884
"Uganda","Male","80-84",80,0.58890464,0.014706291657582,0.0109518252378998,0.0182842034636639,0.00693975591053302,0.000161060736131421,0.0145452309214506
"Uganda","Male","85-89",85,0.77031782,0.024219529721487,0.00838422731355915,0.0143183515432335,0.00530928061326422,0.000203062042612449,0.0240164676788746
"United Kingdom","Female","10-14",10,0.00039992,6.66664426662855e-06,0.021145994397884,0.0237039527014047,0.0192178726403676,1.40972822314813e-07,6.52567144431374e-06
"United Kingdom","Female","15-19",15,0.00079471,1.32503447033416e-05,0.12292194798063,0.134689930570863,0.115411013921322,1.62875818234957e-06,1.16215865209921e-05
"United Kingdom","Female","20-24",20,0.00108444,1.80836436640686e-05,0.151099130444299,0.162552496414868,0.143918428896706,2.73242283290531e-06,1.53512208311633e-05
"United Kingdom","Female","25-29",25,0.00145401,2.42508409156184e-05,0.117950296153652,0.12585652712999,0.111316135381276,2.86039386797228e-06,2.13904470476461e-05
"United Kingdom","Female","30-34",30,0.00224266,3.74189420291327e-05,0.0927019429238073,0.0974669888131842,0.0880348553835948,3.46880862825391e-06,3.39501334008787e-05
"United Kingdom","Female","35-39",35,0.00337471,5.63386992068482e-05,0.074164517031259,0.0779253839924183,0.070935613471926,4.17833241684527e-06,5.21603667900029e-05
"United Kingdom","Female","40-44",40,0.00532681,8.90135053479568e-05,0.05846528458695,0.0616413205877795,0.055802764572644,5.20419992225029e-06,8.38093054257065e-05
"United Kingdom","Female","45-49",45,0.00816889,0.000136697959447596,0.0459216511627062,0.0482612969095031,0.0438204356933517,6.27739600840625e-06,0.00013042056343919
"United Kingdom","Female","50-54",50,0.01266022,0.000212328179710286,0.02496397175003,0.0263732336826175,0.023700409660672,5.30055468002288e-06,0.000207027625030263
"United Kingdom","Female","55-59",55,0.01983075,0.000333777919543921,0.0158948196886009,0.0168540223351589,0.015054441369097,5.30533984718696e-06,0.000328472579696734
"United Kingdom","Female","60-64",60,0.03084536,0.000522048562217825,0.00785992789857115,0.00836531350391434,0.00737654968148135,4.10326405858484e-06,0.00051794529815924
"United Kingdom","Female","65-69",65,0.04725083,0.000806401523238853,0.00437388529004286,0.00467029231994694,0.00409158086708931,3.52710776036258e-06,0.000802874415478491
"United Kingdom","Female","70-74",70,0.07864943,0.00136431305332529,0.00246681192827799,0.00265372993828876,0.00227487362516689,3.36550371384821e-06,0.00136094754961145
"United Kingdom","Female","75-79",75,0.13290451,0.0023739472174249,0.00140893434611859,0.00151950124326879,0.00127614054876735,3.34473577050259e-06,0.0023706024816544
"United Kingdom","Female","80-84",80,0.23533188,0.00446190547941283,0.000777279320103931,0.000851063450166296,0.000669625907461369,3.46814685740601e-06,0.00445843733255543
"United Kingdom","Female","85-89",85,0.39998351,0.00847716680538546,0.000458267870223316,0.000505876871018664,0.000374857623135026,3.88481317743178e-06,0.00847328199220803
"United Kingdom","Male","10-14",10,0.00052486,8.74992483956838e-06,0.034940430038917,0.0381821000716493,0.0320592537197766,3.05726136702721e-07,8.44419870286566e-06
"United Kingdom","Male","15-19",15,0.00149902,2.50020983513233e-05,0.185166318626433,0.197524319127937,0.175348434047814,4.62954650965055e-06,2.03725518416727e-05
"United Kingdom","Male","20-24",20,0.00238234,3.97522479755885e-05,0.245151260547193,0.259539062932812,0.233271568833353,9.74531370080012e-06,3.00069342747884e-05
"United Kingdom","Male","25-29",25,0.00316022,5.27523425559728e-05,0.225267197119517,0.236171153997108,0.214820168693651,1.18833723490726e-05,4.08689702069002e-05
"United Kingdom","Male","30-34",30,0.00410698,6.85882611329847e-05,0.1924678989957,0.201828154406349,0.184705173279912,1.3201038516034e-05,5.53872226169507e-05
"United Kingdom","Male","35-39",35,0.00584894,9.77637548313925e-05,0.157288318204287,0.166720282900298,0.150087243479109,1.5377096578766e-05,8.23866582526265e-05
"United Kingdom","Male","40-44",40,0.00889283,0.000148865705227874,0.129567239199768,0.137725264751815,0.123826146885662,1.92881184379021e-05,0.000129577586789972
"United Kingdom","Male","45-49",45,0.01277767,0.000214310474842772,0.100916341738121,0.108076273756887,0.0961562284552861,2.16274291172921e-05,0.000192683045725479
"United Kingdom","Male","50-54",50,0.01833642,0.000308396034195413,0.049876806707841,0.0532283219340504,0.0473908617345016,1.53818093870293e-05,0.000293014224808384
"United Kingdom","Male","55-59",55,0.0286789,0.000484852010363634,0.03159615211103,0.0337687361269826,0.0301140882559225,1.53194578707881e-05,0.000469532552492846
"United Kingdom","Male","60-64",60,0.04637956,0.000791179324740043,0.0141812441149362,0.0150626503140747,0.0134615509993749,1.1219907142829e-05,0.000779959417597214
"United Kingdom","Male","65-69",65,0.06930953,0.00119642583535395,0.00732770753153569,0.00781442559220518,0.00693856872701259,8.76705860464704e-06,0.00118765877674931
"United Kingdom","Male","70-74",70,0.11313876,0.00199911154838994,0.00428374881504436,0.0045515212367853,0.00405313446543875,8.56369172655692e-06,0.00199054785666339
"United Kingdom","Male","75-79",75,0.18318858,0.00336677019007381,0.00269269372118067,0.00289218036580311,0.00251339655911144,9.06568095146999e-06,0.00335770450912234
"United Kingdom","Male","80-84",80,0.30357629,0.00601180675479984,0.00186238901927438,0.00198934408058928,0.00168168865085487,1.11963228861388e-05,0.0060006104319137
"United Kingdom","Male","85-89",85,0.47975519,0.0108318383674577,0.00137456730272919,0.00148443218242695,0.00120037962392351,1.48890908483549e-05,0.0108169492766094
"United Republic of Tanzania","Female","10-14",10,0.00515197,8.60844138051986e-05,0.0124199017608575,0.0220763434133747,0.00646159220224543,1.06915996260158e-06,8.5015253842597e-05
"United Republic of Tanzania","Female","15-19",15,0.00739536,0.000123706368531762,0.0188950243052354,0.0315244576797746,0.0101868896630141,2.33743484012005e-06,0.000121368933691642
"United Republic of Tanzania","Female","20-24",20,0.01048227,0.000175611177877788,0.0151519469428256,0.0257191927002545,0.00850653326476594,2.66085124977135e-06,0.000172950326628017
"United Republic of Tanzania","Female","25-29",25,0.01316544,0.000220856818306636,0.0122701389458027,0.0207031322053158,0.00690490534054393,2.70994384775032e-06,0.000218146874458886
"United Republic of Tanzania","Female","30-34",30,0.01562815,0.000262491492632577,0.00990214847954759,0.0158358138282045,0.00580579724841005,2.59922973466585e-06,0.000259892262897911
"United Republic of Tanzania","Female","35-39",35,0.01914411,0.000322110300152834,0.00953876179654331,0.0147107798833036,0.0056452916665872,3.07253342537095e-06,0.000319037766727463
"United Republic of Tanzania","Female","40-44",40,0.0243585,0.000410916810880457,0.00802317842862924,0.0120983819169482,0.00507847696246658,3.29685889301721e-06,0.00040761995198744
"United Republic of Tanzania","Female","45-49",45,0.02956523,0.000500059785222828,0.00815304358369903,0.0126152527048038,0.00498330512480115,4.0770092233769e-06,0.000495982775999452
"United Republic of Tanzania","Female","50-54",50,0.04079285,0.000693896162101248,0.00960001491023897,0.0147907762493156,0.00597095697139831,6.66141350232958e-06,0.000687234748598919
"United Republic of Tanzania","Female","55-59",55,0.0547593,0.000938154239992106,0.00862220320354116,0.01289890196871,0.00574448253547472,8.08895649347566e-06,0.00093006528349863
"United Republic of Tanzania","Female","60-64",60,0.0831257,0.00144536933860895,0.00765185911594667,0.0113953794872283,0.00490750558027908,1.10597625495447e-05,0.0014343095760594
"United Republic of Tanzania","Female","65-69",65,0.13290423,0.00237394184824979,0.00652555918099439,0.00958373558334345,0.00418573563296044,1.54912980229932e-05,0.0023584505502268
"United Republic of Tanzania","Female","70-74",70,0.21404815,0.0040062824845617,0.00512569438035135,0.00744691502211486,0.00336040504182871,2.05349796172179e-05,0.00398574750494448
"United Republic of Tanzania","Female","75-79",75,0.33563404,0.00679219699062117,0.00395531470964592,0.00583699052570529,0.00250807936377343,2.68652766678167e-05,0.00676533171395335
"United Republic of Tanzania","Female","80-84",80,0.51580431,0.0120150053294048,0.00278612287866279,0.00427405721779409,0.00171367759543475,3.34752812355101e-05,0.0119815300481693
"United Republic of Tanzania","Female","85-89",85,0.72349583,0.0211975943014562,0.00203199707474334,0.00314176750392059,0.00122596030940663,4.3073449612155e-05,0.021154520851844
"United Republic of Tanzania","Male","10-14",10,0.00595293,9.95070375460205e-05,0.0303050381082864,0.05105247661628,0.0163802359599463,3.01556456487484e-06,9.64914729811457e-05
"United Republic of Tanzania","Male","15-19",15,0.01035632,0.000173490279351984,0.0389599415111533,0.0586717839384495,0.0235281098742123,6.75917113630695e-06,0.000166731108215677
"United Republic of Tanzania","Male","20-24",20,0.01520442,0.000255320605860421,0.0517039665815782,0.0770648771644827,0.0312371771754866,1.32010880729955e-05,0.000242119517787425
"United Republic of Tanzania","Male","25-29",25,0.01665044,0.000279804460055488,0.0480177208457561,0.0710987517479323,0.0299101999111612,1.3435572454342e-05,0.000266368887601146
"United Republic of Tanzania","Male","30-34",30,0.0193507,0.000325619902447394,0.0345223880932383,0.053106601346158,0.0209170646708161,1.12411766431713e-05,0.000314378725804222
"United Republic of Tanzania","Male","35-39",35,0.02360109,0.000397988395094528,0.0285962806682519,0.0428334233831688,0.0175766691454222,1.13809878488303e-05,0.000386607407245698
"United Republic of Tanzania","Male","40-44",40,0.02974341,0.000503118671538738,0.0252724749102643,0.0386275654380834,0.0162375762368355,1.27150540033483e-05,0.00049040361753539
"United Republic of Tanzania","Male","45-49",45,0.03866021,0.000656906690625902,0.0233912283063004,0.0352442862238249,0.0150602628604642,1.53658543763668e-05,0.000641540836249536
